Timestamp,SystemCodeNumber,BaselinePrice
2016-10-06 15:04:00,BHMBCCMKT01,10.410745233968804
2016-10-06 15:31:00,BHMBCCMKT01,10.397746967071058
2016-10-06 16:04:00,BHMBCCMKT01,10.350953206239168
2016-10-06 16:30:00,BHMBCCMKT01,10.335355285961871
2016-10-07 08:03:00,BHMBCCMKT01,10.150779896013864
2016-10-07 08:30:00,BHMBCCMKT01,10.158578856152513
2016-10-07 09:04:00,BHMBCCMKT01,10.194974003466205
2016-10-07 09:30:00,BHMBCCMKT01,10.267764298093587
2016-10-07 09:57:00,BHMBCCMKT01,10.332755632582323
2016-10-07 10:30:00,BHMBCCMKT01,10.447140381282496
2016-10-07 10:57:00,BHMBCCMKT01,10.488734835355286
2016-10-07 11:30:00,BHMBCCMKT01,10.51733102253033
2016-10-07 12:03:00,BHMBCCMKT01,10.545927209705372
2016-10-07 12:30:00,BHMBCCMKT01,10.535528596187175
2016-10-07 13:04:00,BHMBCCMKT01,10.51993067590988
2016-10-07 13:30:00,BHMBCCMKT01,10.522530329289427
2016-10-07 14:03:00,BHMBCCMKT01,10.501733102253032
2016-10-07 14:30:00,BHMBCCMKT01,10.470537261698441
2016-10-07 15:04:00,BHMBCCMKT01,10.447140381282496
2016-10-07 15:30:00,BHMBCCMKT01,10.413344887348353
2016-10-07 15:57:00,BHMBCCMKT01,10.410745233968804
2016-10-07 16:30:00,BHMBCCMKT01,10.34315424610052
2016-10-08 07:57:00,BHMBCCMKT01,10.150779896013864
2016-10-08 08:30:00,BHMBCCMKT01,10.158578856152513
2016-10-08 08:57:00,BHMBCCMKT01,10.194974003466205
2016-10-08 09:30:00,BHMBCCMKT01,10.270363951473136
2016-10-08 10:04:00,BHMBCCMKT01,10.410745233968804
2016-10-08 10:30:00,BHMBCCMKT01,10.496533795493933
2016-10-08 10:57:00,BHMBCCMKT01,10.579722703639515
2016-10-08 11:30:00,BHMBCCMKT01,10.660311958405545
2016-10-08 12:04:00,BHMBCCMKT01,10.795493934142115
2016-10-08 12:30:00,BHMBCCMKT01,10.831889081455806
2016-10-08 13:04:00,BHMBCCMKT01,10.90467937608319
2016-10-08 13:30:00,BHMBCCMKT01,10.928076256499134
2016-10-08 14:03:00,BHMBCCMKT01,11.02686308492201
2016-10-08 14:30:00,BHMBCCMKT01,11.039861351819757
2016-10-08 14:57:00,BHMBCCMKT01,11.02686308492201
2016-10-08 15:30:00,BHMBCCMKT01,11.055459272097053
2016-10-08 16:04:00,BHMBCCMKT01,10.990467937608319
2016-10-08 16:30:00,BHMBCCMKT01,10.948873483535529
2016-10-09 08:04:00,BHMBCCMKT01,10.109185441941074
2016-10-09 08:30:00,BHMBCCMKT01,10.109185441941074
2016-10-09 09:04:00,BHMBCCMKT01,10.111785095320624
2016-10-09 09:30:00,BHMBCCMKT01,10.111785095320624
2016-10-09 09:57:00,BHMBCCMKT01,10.129982668977469
2016-10-09 10:30:00,BHMBCCMKT01,10.166377816291162
2016-10-09 11:04:00,BHMBCCMKT01,10.25996533795494
2016-10-09 11:30:00,BHMBCCMKT01,10.327556325823224
2016-10-09 11:57:00,BHMBCCMKT01,10.38474870017331
2016-10-09 12:30:00,BHMBCCMKT01,10.441941074523397
2016-10-09 13:04:00,BHMBCCMKT01,10.491334488734836
2016-10-09 13:30:00,BHMBCCMKT01,10.532928942807626
2016-10-09 14:03:00,BHMBCCMKT01,10.540727902946275
2016-10-09 14:30:00,BHMBCCMKT01,10.543327556325822
2016-10-09 15:04:00,BHMBCCMKT01,10.496533795493933
2016-10-09 15:30:00,BHMBCCMKT01,10.467937608318891
2016-10-09 16:03:00,BHMBCCMKT01,10.402946273830157
2016-10-09 16:30:00,BHMBCCMKT01,10.34575389948007
2016-10-10 08:04:00,BHMBCCMKT01,10.140381282495667
2016-10-10 08:30:00,BHMBCCMKT01,10.145580589254767
2016-10-10 09:04:00,BHMBCCMKT01,10.168977469670711
2016-10-10 09:30:00,BHMBCCMKT01,10.189774696707106
2016-10-10 10:03:00,BHMBCCMKT01,10.239168110918545
2016-10-10 10:30:00,BHMBCCMKT01,10.293760831889081
2016-10-10 10:57:00,BHMBCCMKT01,10.374350086655113
2016-10-10 11:30:00,BHMBCCMKT01,10.38734835355286
2016-10-10 11:57:00,BHMBCCMKT01,10.413344887348353
2016-10-10 12:30:00,BHMBCCMKT01,10.444540727902947
2016-10-10 13:04:00,BHMBCCMKT01,10.457538994800693
2016-10-10 13:30:00,BHMBCCMKT01,10.447140381282496
2016-10-10 14:03:00,BHMBCCMKT01,10.418544194107453
2016-10-10 14:30:00,BHMBCCMKT01,10.400346620450607
2016-10-10 14:57:00,BHMBCCMKT01,10.356152512998268
2016-10-10 15:30:00,BHMBCCMKT01,10.335355285961871
2016-10-10 15:57:00,BHMBCCMKT01,10.33795493934142
2016-10-10 16:30:00,BHMBCCMKT01,10.29636048526863
2016-10-11 08:04:00,BHMBCCMKT01,10.145580589254767
2016-10-11 08:30:00,BHMBCCMKT01,10.166377816291162
2016-10-11 08:57:00,BHMBCCMKT01,10.192374350086656
2016-10-11 09:30:00,BHMBCCMKT01,10.241767764298094
2016-10-11 09:57:00,BHMBCCMKT01,10.335355285961871
2016-10-11 10:30:00,BHMBCCMKT01,10.434142114384748
2016-10-11 10:57:00,BHMBCCMKT01,10.51993067590988
2016-10-11 11:30:00,BHMBCCMKT01,10.569324090121317
2016-10-11 12:03:00,BHMBCCMKT01,10.584922010398614
2016-10-11 12:30:00,BHMBCCMKT01,10.574523396880416
2016-10-11 13:04:00,BHMBCCMKT01,10.56412478336222
2016-10-11 13:31:00,BHMBCCMKT01,10.56412478336222
2016-10-11 14:04:00,BHMBCCMKT01,10.540727902946275
2016-10-11 14:30:00,BHMBCCMKT01,10.496533795493933
2016-10-11 15:03:00,BHMBCCMKT01,10.434142114384748
2016-10-11 15:33:00,BHMBCCMKT01,10.413344887348353
2016-10-11 16:01:00,BHMBCCMKT01,10.389948006932409
2016-10-11 16:26:00,BHMBCCMKT01,10.330155979202774
2016-10-12 08:04:00,BHMBCCMKT01,10.132582322357019
2016-10-12 08:31:00,BHMBCCMKT01,10.148180242634316
2016-10-12 09:03:00,BHMBCCMKT01,10.166377816291162
2016-10-12 09:26:00,BHMBCCMKT01,10.189774696707106
2016-10-12 10:01:00,BHMBCCMKT01,10.25736568457539
2016-10-12 10:31:00,BHMBCCMKT01,10.291161178509531
2016-10-12 11:04:00,BHMBCCMKT01,10.330155979202774
2016-10-12 11:31:00,BHMBCCMKT01,10.332755632582323
2016-10-12 12:04:00,BHMBCCMKT01,10.371750433275563
2016-10-12 12:31:00,BHMBCCMKT01,10.410745233968804
2016-10-12 13:04:00,BHMBCCMKT01,10.408145580589254
2016-10-12 13:34:00,BHMBCCMKT01,10.426343154246101
2016-10-12 14:03:00,BHMBCCMKT01,10.434142114384748
2016-10-12 14:34:00,BHMBCCMKT01,10.413344887348353
2016-10-12 15:01:00,BHMBCCMKT01,10.363951473136915
2016-10-12 15:30:00,BHMBCCMKT01,10.332755632582323
2016-10-12 15:57:00,BHMBCCMKT01,10.314558058925476
2016-10-12 16:31:00,BHMBCCMKT01,10.288561525129982
2016-10-13 07:57:00,BHMBCCMKT01,10.150779896013864
2016-10-13 08:31:00,BHMBCCMKT01,10.168977469670711
2016-10-13 09:04:00,BHMBCCMKT01,10.197573656845753
2016-10-13 09:31:00,BHMBCCMKT01,10.252166377816291
2016-10-13 09:57:00,BHMBCCMKT01,10.330155979202774
2016-10-13 10:31:00,BHMBCCMKT01,10.431542461005199
2016-10-13 11:04:00,BHMBCCMKT01,10.51993067590988
2016-10-13 11:31:00,BHMBCCMKT01,10.571923743500866
2016-10-13 11:57:00,BHMBCCMKT01,10.59792027729636
2016-10-13 12:31:00,BHMBCCMKT01,10.60051993067591
2016-10-13 13:04:00,BHMBCCMKT01,10.55632582322357
2016-10-13 13:31:00,BHMBCCMKT01,10.527729636048527
2016-10-13 13:57:00,BHMBCCMKT01,10.532928942807626
2016-10-13 14:31:00,BHMBCCMKT01,10.470537261698441
2016-10-13 15:04:00,BHMBCCMKT01,10.421143847487002
2016-10-13 15:31:00,BHMBCCMKT01,10.374350086655113
2016-10-13 16:04:00,BHMBCCMKT01,10.34315424610052
2016-10-13 16:31:00,BHMBCCMKT01,10.33795493934142
2016-10-14 08:01:00,BHMBCCMKT01,10.137781629116118
2016-10-14 08:27:00,BHMBCCMKT01,10.148180242634316
2016-10-14 09:01:00,BHMBCCMKT01,10.174176776429809
2016-10-14 09:27:00,BHMBCCMKT01,10.25996533795494
2016-10-14 10:01:00,BHMBCCMKT01,10.348353552859619
2016-10-14 10:27:00,BHMBCCMKT01,10.408145580589254
2016-10-14 11:01:00,BHMBCCMKT01,10.532928942807626
2016-10-14 11:27:00,BHMBCCMKT01,10.571923743500866
2016-10-14 12:01:00,BHMBCCMKT01,10.582322357019065
2016-10-14 12:27:00,BHMBCCMKT01,10.55372616984402
2016-10-14 13:01:00,BHMBCCMKT01,10.532928942807626
2016-10-14 13:27:00,BHMBCCMKT01,10.522530329289427
2016-10-14 14:01:00,BHMBCCMKT01,10.47313691507799
2016-10-14 14:34:00,BHMBCCMKT01,10.452339688041594
2016-10-14 15:01:00,BHMBCCMKT01,10.444540727902947
2016-10-14 15:27:00,BHMBCCMKT01,10.418544194107453
2016-10-14 16:01:00,BHMBCCMKT01,10.358752166377815
2016-10-14 16:34:00,BHMBCCMKT01,10.348353552859619
2016-10-15 08:01:00,BHMBCCMKT01,10.137781629116118
2016-10-15 08:34:00,BHMBCCMKT01,10.163778162911612
2016-10-15 09:01:00,BHMBCCMKT01,10.200173310225303
2016-10-15 09:27:00,BHMBCCMKT01,10.26256499133449
2016-10-15 10:01:00,BHMBCCMKT01,10.400346620450607
2016-10-15 10:27:00,BHMBCCMKT01,10.444540727902947
2016-10-15 11:01:00,BHMBCCMKT01,10.548526863084922
2016-10-15 11:27:00,BHMBCCMKT01,10.621317157712305
2016-10-15 12:01:00,BHMBCCMKT01,10.717504332755633
2016-10-15 12:27:00,BHMBCCMKT01,10.77209705372617
2016-10-15 13:01:00,BHMBCCMKT01,10.8630849220104
2016-10-15 13:34:00,BHMBCCMKT01,10.915077989601386
2016-10-15 14:01:00,BHMBCCMKT01,11.016464471403813
2016-10-15 14:27:00,BHMBCCMKT01,11.063258232235702
2016-10-15 15:01:00,BHMBCCMKT01,11.149046793760832
2016-10-15 15:27:00,BHMBCCMKT01,11.11265164644714
2016-10-15 16:01:00,BHMBCCMKT01,11.07105719237435
2016-10-15 16:27:00,BHMBCCMKT01,11.021663778162912
2016-10-16 08:04:00,BHMBCCMKT01,10.124783362218372
2016-10-16 08:27:00,BHMBCCMKT01,10.124783362218372
2016-10-16 09:01:00,BHMBCCMKT01,10.142980935875217
2016-10-16 09:27:00,BHMBCCMKT01,10.148180242634316
2016-10-16 10:04:00,BHMBCCMKT01,10.148180242634316
2016-10-16 10:34:00,BHMBCCMKT01,10.145580589254767
2016-10-16 11:01:00,BHMBCCMKT01,10.145580589254767
2016-10-16 11:27:00,BHMBCCMKT01,10.145580589254767
2016-10-16 12:01:00,BHMBCCMKT01,10.168977469670711
2016-10-16 12:27:00,BHMBCCMKT01,10.272963604852686
2016-10-16 13:01:00,BHMBCCMKT01,10.34055459272097
2016-10-16 13:27:00,BHMBCCMKT01,10.379549393414212
2016-10-16 14:01:00,BHMBCCMKT01,10.441941074523397
2016-10-16 14:27:00,BHMBCCMKT01,10.467937608318891
2016-10-16 15:01:00,BHMBCCMKT01,10.499133448873483
2016-10-16 15:31:00,BHMBCCMKT01,10.480935875216637
2016-10-16 15:57:00,BHMBCCMKT01,10.449740034662046
2016-10-16 16:31:00,BHMBCCMKT01,10.400346620450607
2016-10-17 08:01:00,BHMBCCMKT01,10.129982668977469
2016-10-17 08:27:00,BHMBCCMKT01,10.140381282495667
2016-10-17 09:01:00,BHMBCCMKT01,10.17157712305026
2016-10-17 09:27:00,BHMBCCMKT01,10.197573656845753
2016-10-17 10:04:00,BHMBCCMKT01,10.291161178509531
2016-10-17 10:31:00,BHMBCCMKT01,10.309358752166379
2016-10-17 11:04:00,BHMBCCMKT01,10.374350086655113
2016-10-17 11:31:00,BHMBCCMKT01,10.397746967071058
2016-10-17 12:04:00,BHMBCCMKT01,10.413344887348353
2016-10-17 12:31:00,BHMBCCMKT01,10.400346620450607
2016-10-17 12:57:00,BHMBCCMKT01,10.400346620450607
2016-10-17 13:31:00,BHMBCCMKT01,10.408145580589254
2016-10-17 14:04:00,BHMBCCMKT01,10.418544194107453
2016-10-17 14:31:00,BHMBCCMKT01,10.38214904679376
2016-10-17 14:57:00,BHMBCCMKT01,10.34575389948007
2016-10-17 15:31:00,BHMBCCMKT01,10.314558058925476
2016-10-17 15:57:00,BHMBCCMKT01,10.29896013864818
2016-10-17 16:28:00,BHMBCCMKT01,10.285961871750434
2016-10-18 08:01:00,BHMBCCMKT01,10.148180242634316
2016-10-18 08:28:00,BHMBCCMKT01,10.155979202772963
2016-10-18 09:01:00,BHMBCCMKT01,10.187175043327557
2016-10-18 09:28:00,BHMBCCMKT01,10.236568457538995
2016-10-18 10:01:00,BHMBCCMKT01,10.376949740034663
2016-10-18 10:28:00,BHMBCCMKT01,10.462738301559792
2016-10-18 11:01:00,BHMBCCMKT01,10.571923743500866
2016-10-18 11:27:00,BHMBCCMKT01,10.592720970537261
2016-10-18 12:01:00,BHMBCCMKT01,10.60051993067591
2016-10-18 12:27:00,BHMBCCMKT01,10.582322357019065
2016-10-18 13:01:00,BHMBCCMKT01,10.616117850953206
2016-10-18 13:28:00,BHMBCCMKT01,10.590121317157712
2016-10-18 13:54:00,BHMBCCMKT01,10.587521663778164
2016-10-18 14:27:00,BHMBCCMKT01,10.51993067590988
2016-10-18 15:01:00,BHMBCCMKT01,10.42894280762565
2016-10-18 15:27:00,BHMBCCMKT01,10.408145580589254
2016-10-18 15:55:00,BHMBCCMKT01,10.38734835355286
2016-10-18 16:27:00,BHMBCCMKT01,10.322357019064125
2016-10-19 08:05:00,BHMBCCMKT01,10.12738301559792
2016-10-19 08:25:00,BHMBCCMKT01,10.132582322357019
2016-10-19 08:58:00,BHMBCCMKT01,10.153379549393414
2016-10-19 09:32:00,BHMBCCMKT01,10.197573656845753
2016-10-19 09:58:00,BHMBCCMKT01,10.272963604852686
2016-10-19 10:25:00,BHMBCCMKT01,10.350953206239168
2016-10-19 10:59:00,BHMBCCMKT01,10.405545927209705
2016-10-19 11:25:00,BHMBCCMKT01,10.460138648180243
2016-10-19 11:59:00,BHMBCCMKT01,10.470537261698441
2016-10-19 12:25:00,BHMBCCMKT01,10.444540727902947
2016-10-19 12:58:00,BHMBCCMKT01,10.42894280762565
2016-10-19 13:25:00,BHMBCCMKT01,10.434142114384748
2016-10-19 13:58:00,BHMBCCMKT01,10.418544194107453
2016-10-19 14:32:00,BHMBCCMKT01,10.405545927209705
2016-10-19 14:58:00,BHMBCCMKT01,10.374350086655113
2016-10-19 15:32:00,BHMBCCMKT01,10.330155979202774
2016-10-19 15:59:00,BHMBCCMKT01,10.30415944540728
2016-10-19 16:25:00,BHMBCCMKT01,10.285961871750434
2016-10-22 07:59:00,BHMBCCMKT01,10.148180242634316
2016-10-22 08:26:00,BHMBCCMKT01,10.153379549393414
2016-10-22 08:59:00,BHMBCCMKT01,10.187175043327557
2016-10-22 09:26:00,BHMBCCMKT01,10.241767764298094
2016-10-22 09:59:00,BHMBCCMKT01,10.33795493934142
2016-10-22 10:26:00,BHMBCCMKT01,10.405545927209705
2016-10-22 10:59:00,BHMBCCMKT01,10.51473136915078
2016-10-22 11:32:00,BHMBCCMKT01,10.621317157712305
2016-10-22 11:59:00,BHMBCCMKT01,10.678509532062392
2016-10-22 12:32:00,BHMBCCMKT01,10.842287694974004
2016-10-22 12:59:00,BHMBCCMKT01,10.933275563258231
2016-10-22 13:32:00,BHMBCCMKT01,10.98786828422877
2016-10-22 13:59:00,BHMBCCMKT01,11.060658578856152
2016-10-22 14:39:00,BHMBCCMKT01,11.11785095320624
2016-10-22 14:59:00,BHMBCCMKT01,11.102253032928942
2016-10-22 15:26:00,BHMBCCMKT01,11.047660311958406
2016-10-22 15:59:00,BHMBCCMKT01,10.998266897746968
2016-10-22 16:26:00,BHMBCCMKT01,10.883882149046794
2016-10-23 07:59:00,BHMBCCMKT01,10.122183708838822
2016-10-23 08:26:00,BHMBCCMKT01,10.124783362218372
2016-10-23 08:59:00,BHMBCCMKT01,10.132582322357019
2016-10-23 09:26:00,BHMBCCMKT01,10.129982668977469
2016-10-23 09:59:00,BHMBCCMKT01,10.140381282495667
2016-10-23 10:26:00,BHMBCCMKT01,10.155979202772963
2016-10-23 10:59:00,BHMBCCMKT01,10.207972270363951
2016-10-23 11:26:00,BHMBCCMKT01,10.278162911611785
2016-10-23 11:59:00,BHMBCCMKT01,10.324956672443674
2016-10-23 12:26:00,BHMBCCMKT01,10.374350086655113
2016-10-23 13:06:00,BHMBCCMKT01,10.454939341421143
2016-10-23 13:26:00,BHMBCCMKT01,10.499133448873483
2016-10-23 13:59:00,BHMBCCMKT01,10.55892547660312
2016-10-23 14:26:00,BHMBCCMKT01,10.587521663778164
2016-10-23 14:59:00,BHMBCCMKT01,10.569324090121317
2016-10-23 15:26:00,BHMBCCMKT01,10.55892547660312
2016-10-23 15:59:00,BHMBCCMKT01,10.465337954939342
2016-10-23 16:26:00,BHMBCCMKT01,10.389948006932409
2016-10-24 07:56:00,BHMBCCMKT01,10.122183708838822
2016-10-24 08:29:00,BHMBCCMKT01,10.142980935875217
2016-10-24 09:03:00,BHMBCCMKT01,10.161178509532062
2016-10-24 09:30:00,BHMBCCMKT01,10.189774696707106
2016-10-24 09:55:00,BHMBCCMKT01,10.226169844020797
2016-10-24 10:30:00,BHMBCCMKT01,10.29636048526863
2016-10-24 11:03:00,BHMBCCMKT01,10.356152512998268
2016-10-24 11:29:00,BHMBCCMKT01,10.402946273830157
2016-10-24 12:02:00,BHMBCCMKT01,10.449740034662046
2016-10-24 12:30:00,BHMBCCMKT01,10.496533795493933
2016-10-24 12:56:00,BHMBCCMKT01,10.51473136915078
2016-10-24 13:30:00,BHMBCCMKT01,10.540727902946275
2016-10-24 13:56:00,BHMBCCMKT01,10.569324090121317
2016-10-24 14:30:00,BHMBCCMKT01,10.55892547660312
2016-10-24 14:56:00,BHMBCCMKT01,10.543327556325822
2016-10-24 15:32:00,BHMBCCMKT01,10.543327556325822
2016-10-24 16:00:00,BHMBCCMKT01,10.499133448873483
2016-10-24 16:33:00,BHMBCCMKT01,10.454939341421143
2016-10-25 08:00:00,BHMBCCMKT01,10.140381282495667
2016-10-25 08:26:00,BHMBCCMKT01,10.142980935875217
2016-10-25 09:00:00,BHMBCCMKT01,10.21317157712305
2016-10-25 09:19:00,BHMBCCMKT01,10.246967071057192
2016-10-25 09:56:00,BHMBCCMKT01,10.335355285961871
2016-10-25 10:29:00,BHMBCCMKT01,10.449740034662046
2016-10-25 10:56:00,BHMBCCMKT01,10.525129982668977
2016-10-25 11:29:00,BHMBCCMKT01,10.647313691507799
2016-10-25 12:02:00,BHMBCCMKT01,10.753899480069324
2016-10-25 12:29:00,BHMBCCMKT01,10.787694974003466
2016-10-25 13:03:00,BHMBCCMKT01,10.86048526863085
2016-10-25 13:29:00,BHMBCCMKT01,10.89688041594454
2016-10-25 13:56:00,BHMBCCMKT01,10.94367417677643
2016-10-25 14:29:00,BHMBCCMKT01,10.948873483535529
2016-10-25 15:02:00,BHMBCCMKT01,10.883882149046794
2016-10-25 15:29:00,BHMBCCMKT01,10.785095320623917
2016-10-25 15:56:00,BHMBCCMKT01,10.709705372616984
2016-10-25 16:29:00,BHMBCCMKT01,10.587521663778164
2016-10-26 07:59:00,BHMBCCMKT01,10.145580589254767
2016-10-26 08:32:00,BHMBCCMKT01,10.163778162911612
2016-10-26 08:59:00,BHMBCCMKT01,10.181975736568457
2016-10-26 09:26:00,BHMBCCMKT01,10.226169844020797
2016-10-26 09:59:00,BHMBCCMKT01,10.280762564991335
2016-10-26 10:26:00,BHMBCCMKT01,10.324956672443674
2016-10-26 10:59:00,BHMBCCMKT01,10.413344887348353
2016-10-26 11:26:00,BHMBCCMKT01,10.47313691507799
2016-10-26 11:59:00,BHMBCCMKT01,10.51473136915078
2016-10-26 12:26:00,BHMBCCMKT01,10.532928942807626
2016-10-26 12:59:00,BHMBCCMKT01,10.60051993067591
2016-10-26 13:26:00,BHMBCCMKT01,10.634315424610051
2016-10-26 13:59:00,BHMBCCMKT01,10.675909878682843
2016-10-26 14:26:00,BHMBCCMKT01,10.694107452339688
2016-10-26 14:59:00,BHMBCCMKT01,10.655112651646448
2016-10-26 15:26:00,BHMBCCMKT01,10.618717504332755
2016-10-26 15:59:00,BHMBCCMKT01,10.551126516464471
2016-10-26 16:32:00,BHMBCCMKT01,10.467937608318891
2016-10-27 07:59:00,BHMBCCMKT01,10.140381282495667
2016-10-27 08:32:00,BHMBCCMKT01,10.155979202772963
2016-10-27 08:59:00,BHMBCCMKT01,10.179376083188908
2016-10-27 09:32:00,BHMBCCMKT01,10.233968804159446
2016-10-27 09:59:00,BHMBCCMKT01,10.265164644714037
2016-10-27 10:25:00,BHMBCCMKT01,10.30415944540728
2016-10-27 10:59:00,BHMBCCMKT01,10.415944540727903
2016-10-27 11:32:00,BHMBCCMKT01,10.491334488734836
2016-10-27 11:59:00,BHMBCCMKT01,10.538128249566725
2016-10-27 12:26:00,BHMBCCMKT01,10.577123050259965
2016-10-27 12:59:00,BHMBCCMKT01,10.6421143847487
2016-10-27 13:32:00,BHMBCCMKT01,10.704506065857885
2016-10-27 13:59:00,BHMBCCMKT01,10.725303292894282
2016-10-27 14:26:00,BHMBCCMKT01,10.72790294627383
2016-10-27 14:59:00,BHMBCCMKT01,10.691507798960139
2016-10-27 15:26:00,BHMBCCMKT01,10.68370883882149
2016-10-27 15:59:00,BHMBCCMKT01,10.626516464471404
2016-10-27 16:26:00,BHMBCCMKT01,10.584922010398614
2016-10-28 08:16:00,BHMBCCMKT01,10.148180242634316
2016-10-28 08:16:00,BHMBCCMKT01,10.148180242634316
2016-10-28 08:56:00,BHMBCCMKT01,10.179376083188908
2016-10-28 09:29:00,BHMBCCMKT01,10.25736568457539
2016-10-28 10:02:00,BHMBCCMKT01,10.350953206239168
2016-10-28 10:29:00,BHMBCCMKT01,10.444540727902947
2016-10-28 10:56:00,BHMBCCMKT01,10.509532062391681
2016-10-28 11:29:00,BHMBCCMKT01,10.59792027729636
2016-10-28 12:02:00,BHMBCCMKT01,10.68110918544194
2016-10-28 12:29:00,BHMBCCMKT01,10.699306759098787
2016-10-28 13:02:00,BHMBCCMKT01,10.691507798960139
2016-10-28 13:29:00,BHMBCCMKT01,10.714904679376083
2016-10-28 14:02:00,BHMBCCMKT01,10.769497400346621
2016-10-28 14:29:00,BHMBCCMKT01,10.753899480069324
2016-10-28 15:02:00,BHMBCCMKT01,10.733102253032929
2016-10-28 15:29:00,BHMBCCMKT01,10.699306759098787
2016-10-28 16:02:00,BHMBCCMKT01,10.665511265164644
2016-10-28 16:29:00,BHMBCCMKT01,10.571923743500866
2016-10-29 07:59:00,BHMBCCMKT01,10.132582322357019
2016-10-29 08:26:00,BHMBCCMKT01,10.145580589254767
2016-10-29 08:59:00,BHMBCCMKT01,10.17157712305026
2016-10-29 09:26:00,BHMBCCMKT01,10.236568457538995
2016-10-29 09:59:00,BHMBCCMKT01,10.322357019064125
2016-10-29 10:26:00,BHMBCCMKT01,10.426343154246101
2016-10-29 10:59:00,BHMBCCMKT01,10.55372616984402
2016-10-29 11:25:00,BHMBCCMKT01,10.694107452339688
2016-10-29 12:06:00,BHMBCCMKT01,10.81629116117851
2016-10-29 12:26:00,BHMBCCMKT01,10.881282495667245
2016-10-29 12:59:00,BHMBCCMKT01,10.878682842287695
2016-10-29 13:26:00,BHMBCCMKT01,10.956672443674176
2016-10-29 13:59:00,BHMBCCMKT01,10.951473136915078
2016-10-29 14:26:00,BHMBCCMKT01,10.972270363951473
2016-10-29 14:59:00,BHMBCCMKT01,11.076256499133448
2016-10-29 15:26:00,BHMBCCMKT01,11.084055459272097
2016-10-29 15:59:00,BHMBCCMKT01,11.084055459272097
2016-10-29 16:26:00,BHMBCCMKT01,10.959272097053727
2016-10-30 07:59:00,BHMBCCMKT01,10.111785095320624
2016-10-30 07:59:00,BHMBCCMKT01,10.111785095320624
2016-10-30 07:59:00,BHMBCCMKT01,10.111785095320624
2016-10-30 08:25:00,BHMBCCMKT01,10.114384748700173
